x,y,label
0.070329726,-5.2332807,0
-3.1377013,-1.567766,7
-0.970832,1.6322039,6
-4.5199323,-1.8243406,6
-3.8970253,-1.719675,5
0.71102583,0.234155,8
5.8898816,-7.069861,0
-3.5321357,-0.683083,7
-2.3223224,-0.48098063,6
-4.844626,-0.0063835587,3
-0.19310647,0.4424019,5
5.1162057,-2.420361,8
1.3698369,-4.0225205,0
-3.8128533,1.9004617,7
-3.725268,-0.05912321,6
9.72567,2.0671852,1
-4.965984,-0.8047839,2
5.3319488,-4.1971545,0
-4.0385704,1.0638014,3
-4.106945,1.1944771,6
-1.8868924,2.5700889,6
-0.8690911,-0.5768986,2
-6.028121,0.45263416,2
0.3219973,-4.0198436,4
-4.412728,1.4386743,3
0.5404735,-1.9279095,0
-1.9245399,-2.1986341,2
-0.60269326,0.47998,3
-1.0804181,-1.4916652,7
-4.385313,0.603155,4
-3.5915804,-0.46169525,6
-0.81234217,-3.0157876,5
-2.220792,-2.855766,8
-4.611914,0.5403841,2
-3.6783433,2.7610805,2
0.96670353,-2.154168,2
-5.44273,1.6510141,3
-3.4169478,0.20837636,6
6.0428123,3.0494282,1
-2.5050151,-0.5622355,3
-4.054504,-0.93578196,4
-1.7598131,2.5532346,6
6.055918,-3.4033442,8
-6.2516236,-1.1466578,2
1.8302612,3.591074,1
3.1765091,-6.889234,8
-1.43892,-1.3587408,4
-1.8513838,-2.0512724,2
-2.898101,-2.0773556,2
-3.8399246,-0.029304465,3
-3.8318512,-0.3227219,4
-3.0493968,-0.6019607,9
5.98095,-6.940497,8
-5.667546,-1.6195037,5
-5.562845,-0.40586925,3
-2.6425612,-0.96683735,3
6.5305295,5.0375986,9
0.6271548,-0.3821838,1
-0.31701088,-4.8643055,2
0.4891975,-1.8215369,7
0.56115556,0.027891854,7
-1.6325814,-0.25098,2
-1.110405,0.55663407,5
-1.5641696,0.52437705,7
-1.6161908,0.109725915,7
-4.146303,-0.6420706,4
-3.6830027,1.1110438,6
-0.65348697,0.3768624,6
-1.9337608,2.9062574,6
-5.618319,2.149654,5
-2.4724278,2.2222197,5
-4.1957655,2.191672,5
13.197041,-0.3362454,8
-6.9227605,0.7570261,4
-2.8092024,-2.0362897,2
3.004396,-1.4789094,0
-3.4091265,-1.0264249,4
-3.1867898,0.69852597,7
7.688682,-5.051067,8
-3.1187103,-1.3434535,5
0.3694878,-4.625779,2
-4.6650257,-1.7740318,2
-1.6921113,-1.778524,4
4.440926,-6.140695,0
-4.991344,0.40528303,5
-2.1897378,0.5798544,7
-7.6747046,0.600654,5
-4.802953,-0.4971593,2
-2.7085755,-0.10562998,2
0.75847036,5.0729785,9
-3.199037,0.5012822,3
0.8954266,-8.159084,0
3.616142,0.61398333,9
-0.38957354,3.4503014,5
-2.1451433,0.61453164,6
-2.7228134,-2.0031803,8
5.373566,-2.90496,8
-4.204957,0.03600926,7
-5.5793514,-0.56579196,5
8.732026,8.307482,1
-3.7687614,-1.7826072,7
3.6022878,2.6080015,0
3.025574,2.5684373,1
12.369009,-3.2779672,1
1.592266,4.5553617,1
1.8631909,-0.018209687,1
-5.633376,-0.15071632,5
-5.3644447,-0.014429724,7
1.6493133,-7.750567,0
-4.0559506,0.27392253,2
1.0013536,-0.45149913,7
11.341781,1.6271544,1
-2.8189373,4.6040416,5
-5.8743825,-0.6591105,3
-3.7023158,1.2729521,5
-2.972345,1.3890808,6
-2.7223434,3.2062469,2
-0.6801135,-1.4808656,6
6.53181,-4.3739243,8
3.1377008,3.7405305,1
2.8446267,-9.29546,0
-3.81382,-0.63539237,4
-7.4747453,2.3124683,7
-0.462906,-4.3202147,2
13.026303,-0.10949634,9
8.8996725,6.2140045,1
-4.6623907,-1.0848722,4
-4.8479843,1.3460625,4
9.248476,11.349944,1
9.65367,8.804481,1
-1.4810705,0.91685057,6
18.265484,4.472987,1
-4.689933,0.109300114,3
1.4616753,-4.5966854,0
5.130625,-6.3646636,0
3.5804214,1.4923806,1
-0.2159367,-1.6473064,7
-0.012638644,0.047882773,9
6.0269804,-6.4756393,0
3.6756897,3.7373528,1
-3.7963042,1.7845509,5
-1.1041961,-2.12679,2
2.243624,-5.9649734,0
-0.719255,3.4214435,6
5.4734635,2.3307114,8
-4.447973,-2.6197956,3
-3.579191,-1.0118062,4
4.0236487,0.4840846,1
5.3362465,-8.919301,8
3.6619363,-5.9893823,8
-3.6874459,-1.1562729,2
-1.3606788,4.104039,7
-3.3808658,-1.2027497,2
-5.392934,-1.4987493,5
9.518689,-3.172615,9
-2.09928,-1.0439304,4
7.6693068,-10.166852,8
2.6481526,3.4030304,1
-5.9646015,3.7053337,7
1.2539815,-7.162074,6
-3.0149043,0.79568356,7
1.6360087,6.1914864,9
-3.756261,-1.1701225,4
0.5791448,-1.4019026,0
4.203031,2.6479402,1
7.78781,-11.892023,0
7.6612844,0.117299266,0
-4.8128395,-0.57256895,2
10.839039,9.009682,1
2.2958477,-2.890868,0
-0.87977016,-1.0312214,0
-0.5106268,0.7785212,6
-2.0086772,1.8785013,2
-4.6595197,3.3576922,7
-3.8572927,-1.063885,3
-2.8025277,-1.1487172,4
-1.4314922,2.060346,3
5.574927,-3.303984,8
-3.5744443,1.0431726,6
-2.7677372,2.5099282,3
2.1816869,-7.6163187,0
-5.8070273,5.5231,7
-3.880151,0.11519233,5
-0.4425266,-1.20573,4
-1.1730591,2.018839,7
6.577178,5.131315,9
3.8219826,-3.5140345,9
-2.4731908,-1.7561997,4
16.810518,-3.756192,8
11.563818,-9.273422,0
-4.3843956,-1.1659765,5
6.30061,-1.8485025,8
3.9974377,3.201864,9
-0.7028526,0.093344726,2
1.0635147,-5.290374,0
6.15649,-6.922423,0
-2.2113428,-4.571895,2
-1.7808017,0.034641214,9
1.6688445,-2.6932113,0
-2.90034,2.4457994,5
-0.50278467,-2.4292567,2
-2.4796455,-0.063927315,6
-5.132839,-1.7359217,4
0.13273811,0.3662848,7
-1.4157203,-0.8756344,2
-1.9168065,-1.121013,6
4.5951834,5.6703525,9
-1.6646557,-2.271043,2
-0.8324146,0.8198334,3
-2.442822,1.9280834,7
-6.668905,1.0413029,7
1.907822,5.1922727,9
2.1358619,3.4426343,1
-3.8479638,0.25054657,2
-3.6332746,-1.1443088,4
-0.5552241,-0.3348132,4
1.1672286,-2.272492,6
1.3598539,6.926626,7
-4.4596467,0.2524448,3
7.3910794,4.6655517,1
0.5125342,-1.4822952,4
-4.3117185,-0.8470432,4
-2.7820332,-1.4944953,2
-2.1147838,0.2708788,6
11.922278,7.966166,1
9.47198,-3.8055072,8
-5.003518,0.4798579,3
4.9721303,-8.135734,8
-2.0842085,-0.24227424,9
-6.4786177,-0.27746195,5
-0.5406005,2.5794728,9
0.14592475,3.612222,3
-1.6752298,1.2947048,6
-2.458045,2.5621514,4
2.4728072,0.69154674,8
0.0850676,-4.614712,0
2.5979111,1.2588727,9
-3.1269126,1.731285,5
8.860134,6.3294353,1
-3.0530767,0.061850317,7
-2.206739,0.17224337,4
-0.37777272,-1.5329378,8
8.38442,4.61384,1
4.954924,0.519442,0
4.847379,-4.0659366,8
-4.0453715,-1.0951724,3
0.5924538,1.3886946,1
-4.270201,-0.15000391,2
5.4916553,-4.3684235,1
-4.209698,-0.23524755,2
3.1694047,4.024213,1
-2.0396924,0.088531114,0
1.5425029,0.7521229,3
13.268821,-1.4596087,8
1.9585181,2.1932294,0
-1.1077961,-3.991792,2
-7.5582347,3.2346606,7
1.8476816,3.8747685,6
10.652526,-5.2246666,8
-2.6019096,2.643376,6
-4.7331877,-0.7460085,4
-1.8840475,-1.7779965,2
0.83412224,3.674756,6
-5.9476075,0.8367761,5
3.6187177,-5.232133,0
-0.42790204,-0.24019314,5
-5.2590437,-0.03719861,3
-1.1153628,-0.779548,7
-0.019629821,-0.29227084,8
-3.6769357,1.5268079,4
4.3548126,3.6939104,9
9.232729,-6.9448624,8
-5.0137877,2.614432,7
3.4732115,0.86781806,3
-5.0538874,1.0664057,3
9.162266,3.7383783,1
-3.0831823,-0.6994596,6
-2.9584672,-2.1538067,3
-4.8498726,1.6046376,5
-7.5663986,0.06585596,5
9.390286,0.06702365,8
-1.3981205,3.1655474,7
0.37042654,1.5313894,9
-2.370128,0.9095035,3
4.0550747,-1.2990336,9
3.5156415,7.0138645,9
-4.4421787,-0.14949034,3
5.3981524,-0.19342399,8
-3.9473753,-0.1222961,6
-0.69524014,1.0696621,2
-1.8125398,-1.1706287,5
-3.0726736,0.214637,5
3.7205117,-5.7170806,8
5.9864454,-0.67176193,8
-3.2448606,0.89087933,4
-2.679531,-2.2974477,2
-1.237998,0.2507286,6
-4.5481606,-3.54361,5
14.046058,-5.513396,8
0.02551486,3.6206203,9
-2.714664,-1.8063524,2
3.26917,-9.212353,0
-3.3585367,0.4732016,6
0.72028625,-3.9458272,2
2.064181,6.147681,9
1.5734849,-3.018746,9
9.678053,-1.3538942,8
4.9676213,4.2815833,1
-2.5329757,1.520832,6
1.8544778,-7.809349,0
-2.3238325,-4.056768,3
-6.5027146,1.5217578,5
-5.2782536,3.187883,4
5.323071,-3.2599716,0
6.1756506,2.2188165,1
-4.0182962,0.31576353,3
-5.6284957,-2.5392015,3
7.2346983,5.4054694,1
-4.822277,-0.9857444,4
-5.8068743,1.3989244,4
-3.0818992,-8.031893,2
-1.4672568,3.7322762,5
1.4190892,-5.076725,8
0.7062005,-6.1701503,2
-2.7807112,-2.2073119,3
-6.074066,0.39854538,7
-2.646378,1.328664,6
-3.7127335,1.5822958,7
2.0637965,-3.1467638,2
-4.753747,-1.178811,3
-3.4590883,1.4084942,4
-0.14792663,-3.8553095,0
-3.9778054,3.616997,3
-4.6597486,-0.5680948,5
-0.26751864,0.9254615,6
9.439425,-6.619915,8
2.6445308,0.86339575,1
-7.80864,2.1366665,5
6.1881146,-8.583228,8
-3.4568403,-1.4360565,2
-2.594618,-1.9886378,4
1.3840479,1.2248489,1
-3.0825782,-1.4423251,2
-2.0092473,1.6516523,6
-4.1943197,-0.653876,3
-0.5357507,-1.4436183,7
-1.6028395,-2.2091236,0
4.1036024,-7.949347,8
-0.8613379,-2.0282154,4
4.707494,-6.791726,8
-1.9094099,0.36480874,7
-4.462546,0.98267096,5
0.9839184,-1.7895155,2
-3.6121309,-0.73270065,2
-3.4372349,6.330235,7
1.0015634,-5.3847423,4
-1.7065717,-1.8387781,2
-0.613082,0.5847247,6
-1.375173,-4.6775174,0
4.863253,8.730453,9
-2.7041087,-1.1184787,4
13.151359,16.198212,1
9.394135,8.828539,1
2.0514812,0.24093394,4
3.404826,-6.3747077,8
-0.32614163,0.94755465,5
-1.9665143,1.9078457,6
-3.3687267,-0.35673964,6
-3.7175047,1.0352879,5
-4.3962054,-0.38338283,2
-1.3821452,0.3494326,3
-2.7912982,3.5576427,7
-1.0386984,-1.3377144,4
-1.8801273,0.092078514,4
3.7425957,-2.220032,0
-5.782713,0.6715206,5
-3.630579,0.7299173,2
6.565507,3.0273628,1
-3.6058109,-0.16497058,3
4.024251,6.4836144,9
-3.4292269,-0.9501997,6
-3.3273401,5.6947994,5
8.727328,-10.144848,0
7.504607,-5.7053056,0
0.20654562,-2.4208443,0
7.061659,-6.062322,8
-0.47881225,2.023391,1
0.6725894,5.609572,9
8.745025,-14.310723,0
-0.17879762,-0.62139887,2
0.16502783,-1.5679628,0
-5.2737517,0.94703335,5
-3.1259909,-0.5008178,3
-3.465904,2.3325653,4
-2.2898238,1.9869059,5
-4.0972,1.3637688,7
3.0814717,-3.9532797,0
-6.4472337,0.96696717,5
7.648794,-9.692335,8
1.9083279,2.669481,1
-3.2382107,-0.86967015,4
2.4085722,-2.8035579,4
-3.0262408,0.97428733,7
7.917248,-9.021783,0
5.790624,-2.5207946,9
4.418724,-6.369981,4
6.4357753,3.0798934,1
7.4135046,-11.446692,0
6.9938827,-12.491718,0
-2.8000994,0.63335806,3
4.220973,4.2324066,9
-1.8392776,-1.4033763,3
9.34733,1.7913449,0
1.4749693,2.7312698,2
-4.42686,1.1205609,4
3.020279,-5.5117836,8
4.9976125,-7.375733,8
-3.267667,-1.8070753,2
2.7827926,-0.975734,8
-1.408312,-0.366147,3
-2.51677,0.4986276,4
7.1444407,1.3148696,8
-4.2656436,-0.9862064,3
3.5410464,-2.8748667,8
-2.123391,-0.36712784,3
-0.7439564,-1.0226353,1
-1.9274892,-5.94955,3
-4.3978295,0.33278632,2
3.5105994,-6.2668014,0
-2.923108,-0.542939,7
5.751685,-4.749956,8
-2.622255,-0.12559211,8
-4.084692,0.454907,6
-1.6168026,-0.33875355,6
-1.4791481,-2.3771846,2
-0.5463573,-1.5347806,4
2.4952142,-5.896121,8
3.3054066,4.923105,9
3.4723577,-2.9820383,8
6.8581114,5.7973485,9
0.061537337,0.18230334,7
1.9410502,3.512913,5
2.8367498,-0.028077453,8
-2.9611778,1.4301635,6
-2.69507,-1.4809827,3
-6.0124097,0.57764125,7
-0.0938256,5.373569,9
7.370643,2.6500096,8
6.01747,-9.356249,8
-1.3900418,-0.67479104,7
13.693019,6.6555433,1
-1.1164701,-1.1236937,6
10.112435,9.474343,1
-3.4376326,0.1980017,2
1.1286916,4.9535394,4
-4.029125,-1.2412254,2
3.996506,-3.5970767,8
-3.630319,0.1629924,4
-1.542951,0.33053726,3
1.5832994,5.0412416,7
-4.4913774,-1.7279874,3
3.2243283,1.082746,1
7.7792974,12.903715,9
-2.2672377,1.0002527,3
-7.204048,1.0485276,4
0.12745234,-1.8513433,8
-0.87382334,-6.276207,0
-3.5570955,-0.12997638,5
-4.2331843,0.60887855,6
-5.847432,-0.5352891,2
-1.5100416,0.46672398,3
0.95209587,-0.95012116,9
-6.3138976,-1.0936352,2
-5.031001,-0.03600984,4
-2.1003213,1.3948498,6
8.293364,10.43763,9
-5.0418468,1.0444186,2
-3.2702272,0.45318455,6
14.024903,3.5755663,1
-0.0015970924,1.6773562,6
-3.680555,1.1291159,5
-2.2896154,0.16483147,6
-7.542122,-0.60484385,5
-5.193993,1.7577392,3
1.9410375,-5.081244,0
-3.0263255,-1.6134248,7
-1.3504181,2.3074086,7
-5.4801226,1.195096,5
-5.8396597,0.72893625,3
4.128975,-4.77139,0
-0.5629742,-1.168121,0
8.133727,10.961224,9
-0.50275403,1.526478,6
-2.522782,-0.55537224,6
2.0371432,7.530098,9
3.028193,4.5493884,1
2.6508417,1.6194303,1
-2.3313768,-0.15355502,2
0.7637606,3.7219481,7
-5.699891,0.41454607,3
-4.8635755,-0.7805981,3
2.182532,-0.06536793,8
-7.5118675,-0.8677617,2
-5.4310536,0.2806924,4
4.616814,-6.9287286,8
-3.091003,-0.88660455,2
-0.29179198,2.3794205,8
7.7305737,12.673661,9
1.9054135,-8.133079,0
-2.421049,-1.0015802,4
7.190948,9.611772,1
3.8117886,5.665466,1
-4.884726,-0.8037303,3
8.299402,-7.1801276,0
0.70945454,6.4041953,7
7.033858,7.477268,1
4.07798,-0.689172,1
10.498914,-7.0653453,0
10.0224495,-3.9307106,0
-2.3229551,1.5960552,6
2.3220696,-6.1646876,8
-2.240166,-1.0607564,4
1.2243376,1.3696252,9
-3.7950003,-1.3989493,3
5.559744,-6.1110735,8
8.882254,-9.146949,0
-2.0454412,0.82350904,7
3.093488,2.4243104,9
-4.6474705,-2.9062166,0
0.80219454,-5.915288,4
-3.688143,-0.124701224,4
-2.5353653,1.5045737,7
-0.25740272,1.2211947,5
4.806919,1.6153817,9
-6.025659,-1.4360821,2
-0.080034316,-0.5003943,0
2.665687,-7.398144,2
-1.5887638,3.3987198,7
-3.9710622,2.6381474,5
-3.132533,-1.1144127,4
-5.77736,-0.36685067,2
2.7989826,-2.8143737,0
-3.3728485,-0.10942303,6
-2.7567716,2.1451187,6
-2.4794366,-2.768698,6
-0.69284153,0.13350277,9
1.4710121,5.1048956,7
7.782195,9.485739,9
-1.4295906,2.4781656,5
3.2806587,-1.2367162,0
-4.0405946,0.11565287,5
-4.063197,-0.88031846,2
5.5295477,-5.6286316,8
-2.2363873,-0.6212367,6
-4.266109,3.1924255,7
-2.7946384,-4.797398,2
5.1060424,3.0202563,1
2.6775868,5.4512506,1
-6.7467275,1.6513206,5
-0.21555933,-0.6089813,0
-3.141547,0.25821796,7
-3.4616773,-0.53216726,7
-3.652796,-1.2219908,3
0.94300413,-4.6885204,8
5.6775036,3.8484433,9
1.0657408,-3.7599628,4
-2.3353992,5.02601,9
-2.8482685,-1.9405546,5
-3.568704,1.9533517,5
0.102611944,3.7435374,6
-3.676706,1.9519501,2
1.391337,-0.95623535,9
-3.6807532,-0.96681577,2
-7.7266016,0.7658034,5
-1.0366797,-1.8026756,2
2.1677008,1.0073407,9
-0.5545639,-2.2358768,2
4.9100194,-3.087475,8
-4.104422,-0.69896287,2
10.065312,0.668828,1
6.871197,-3.7920592,1
-3.3056123,0.9881318,6
5.2561555,4.5174155,1
-2.2433054,0.39864123,3
-3.069109,-0.74597895,4
1.632946,-1.2308944,8
9.152994,-2.9703665,9
-2.410687,-0.16279994,8
-6.766502,5.07953,7
5.9403324,5.415216,1
5.552719,5.47924,1
-3.9804428,-0.055931903,3
-4.6029058,0.56429183,5
2.7820992,-2.8573747,8
5.5998607,4.6390724,1
3.3487306,-2.8298967,8
-2.240907,0.24490318,4
-2.7014494,-1.7296153,3
-4.1630125,-0.9741096,7
5.355861,-3.2338912,8
-5.494951,-0.74016625,4
-3.1215525,-0.033192687,7
-0.964458,-1.5048213,0
2.1400185,7.0925198,1
-1.7209877,-0.54359454,6
1.6058383,4.901617,9
-3.7204309,0.73928934,5
6.4465456,5.4930077,1
-3.7402751,-2.0068467,5
2.7531445,-0.5409025,9
5.5816336,-11.772291,0
5.5238647,-2.5449684,0
-5.1059504,0.31265116,5
3.480113,3.4310975,6
-2.741977,-2.252412,3
9.833786,-5.1410666,0
-3.2650888,-0.4527178,6
-4.6165166,-1.2022144,7
-4.5553627,-0.32165977,6
1.9438862,4.948201,9
2.9621713,2.8459868,9
0.30390027,1.5833361,6
-3.0138438,0.26711908,2
2.9896696,2.4219136,1
-6.8271413,1.9407501,2
-2.7716029,0.9412883,4
-2.6759024,-1.6813878,4
1.92388,-1.599688,0
-3.0608082,0.5308211,6
3.7574656,-5.318999,8
-2.7920458,-1.3674045,4
7.72249,11.970916,1
-2.8606837,2.9410791,7
0.018704176,1.6083066,4
4.309953,3.4920974,9
1.1450751,6.158588,9
-6.3800974,0.2365325,5
-5.2216573,-0.03465391,4
8.772779,-6.8475995,0
-1.7389638,2.2732995,6
-5.601048,0.19347571,4
3.1572127,-6.4632535,8
5.1338973,-2.4873645,8
5.977097,-3.492903,8
4.221335,6.7973866,1
-4.0034657,-0.8183406,4
3.553617,5.988684,9
-4.28184,-0.8884256,3
2.2007215,1.6365498,0
-4.356171,0.2686623,7
6.0726814,7.5231557,1
-8.149538,0.7080104,5
-3.5372636,0.6896486,7
2.0171266,0.89480895,1
-4.054775,-0.20127848,4
5.8731136,-2.553114,8
-2.5839272,0.24696173,3
-3.1690633,0.37544513,2
-3.6797285,0.73442024,4
-1.296264,-2.3243086,3
-6.369141,-0.089997195,5
4.129293,-4.204577,8
3.071495,6.506344,9
-1.1893587,3.9394855,6
6.0541487,-1.4404682,0
2.5891368,-1.5745691,7
-1.5818859,0.1671304,6
4.328445,2.804248,1
1.626235,-0.7589214,9
9.375561,7.087812,1
4.764497,4.9776826,9
1.8957106,1.0624214,7
-5.984786,-0.17977703,3
-4.653889,2.5121675,5
0.38817853,0.4452709,9
-1.5335897,1.1482726,5
-2.0463164,-2.394091,2
-0.739373,-6.0924106,0
-2.7625072,-1.1925356,2
-4.372009,1.5079771,3
4.9423842,4.3756423,1
9.362837,7.2569523,1
-1.433371,-1.393256,8
-3.4108663,1.581555,7
2.0820668,3.676831,6
-5.632574,0.21140032,5
-3.997874,-0.12787263,5
2.821527,-13.177347,0
13.74911,6.1519547,0
-3.9712758,-0.042924635,5
5.35431,-2.7540326,8
-4.319106,0.84945995,7
-4.5318885,-0.36332214,3
3.5746427,-2.2390447,8
-1.523768,-4.4947615,4
5.278883,9.190238,9
-0.4441264,-2.3860495,2
2.594683,-2.5964034,8
-3.360278,0.1130097,3
-3.8597767,0.049154766,3
-2.3354828,-3.9508495,4
-2.22225,3.0706809,7
5.1614285,-5.338684,8
7.1145077,9.254029,1
7.9986997,8.337175,6
-2.1237586,1.0331303,5
-2.9041283,-0.11610125,7
-3.7610166,0.11934499,6
-4.291025,-0.5222585,4
5.808841,1.3168148,1
4.461336,-10.22365,0
-2.5580168,-4.07626,2
-1.0859361,1.4533504,6
0.77579135,-2.3049402,4
-1.6909318,-0.7447478,6
-4.0527363,-0.44835487,4
-3.9765966,0.098154,3
10.881114,-6.611701,9
-5.1717834,-0.3547711,3
-2.801734,0.21000306,7
6.4209266,4.35248,1
-0.5001579,-1.0259358,0
-3.58824,2.1509821,7
7.2131033,-5.599886,8
0.02460905,5.0978975,6
0.846125,4.219856,9
9.085182,3.2500613,1
6.0864525,7.2742825,1
0.49962497,3.2727427,2
-2.2469513,1.1573421,6
6.2581635,11.704107,9
-2.2319925,0.93848425,3
1.6174272,-4.883813,0
-2.4728022,1.5579422,4
10.315139,-6.1411376,0
-1.8961793,1.7873213,4
0.01891005,-1.1617095,3
4.903974,7.4662457,9
-0.56515855,3.5847182,6
-2.0328393,-1.25778,2
-5.7911963,3.551094,7
-6.9376936,3.2360988,5
0.07569879,1.3392648,6
-4.317885,1.1077384,3
-0.27336013,0.1083012,9
-2.0803216,-0.08391514,2
-5.6974673,-0.6672115,3
-0.3473365,0.6757301,3
9.369966,-4.6654954,9
-3.1837256,1.4877928,7
-4.0936966,0.16506137,7
4.323822,-4.8052387,0
-0.6886716,-1.9546212,6
7.037791,7.8349633,1
-2.07587,0.94109577,2
-1.1534158,-1.2232748,3
4.995712,-3.413527,9
-4.476611,2.9986153,7
-2.1713421,-0.50528955,3
-4.5922904,0.13512103,4
-2.149603,0.110976316,3
-4.065347,-1.2690425,4
8.535635,6.0396576,9
-2.1790144,-0.6848395,3
-3.119631,1.6009347,6
-1.0418186,1.0225677,7
8.97282,12.311571,9
-2.6690984,1.9494152,7
-4.486225,4.474543,7
-3.7307405,-0.853379,4
-0.84004647,-4.2843657,8
-3.2069235,1.5517763,5
-1.7767793,2.6885037,4
-1.114983,-2.1397026,9
-4.5153146,1.0537808,4
-2.8895838,1.4146253,7
3.251482,7.5366035,9
-4.6550493,0.3695156,2
-6.817314,0.5482881,3
6.9179125,10.369811,9
-2.298237,1.6587522,7
3.0851312,-7.8014054,0
-1.6604002,1.3355657,7
-0.11178614,1.7390318,7
-5.4728646,1.3879192,7
2.7511816,0.14203794,8
-4.712569,-2.181265,5
7.0050583,1.6381205,1
-1.8390138,-1.6064577,0
-2.7607396,2.3129342,5
2.6276538,2.5045617,1
-0.69071674,2.030412,9
-3.8599377,-1.0878189,4
0.1917296,0.5260606,1
7.5250483,0.121881574,1
3.533479,-2.575194,8
-3.1232572,-1.1231824,4
7.2974057,-3.258071,8
-3.2411513,-0.79727554,6
-3.2219782,-0.82010764,4
-9.029778,1.0266097,5
-3.944304,0.61444396,3
-1.3449279,2.961981,7
-1.8783176,-1.8716773,3
2.6858633,-7.1206155,0
3.270081,-1.4942443,8
-3.87454,-0.937707,6
-3.561822,0.9562147,5
-0.067004085,4.531806,6
-1.8829337,1.3303391,4
2.3443186,-1.7946934,8
6.5389633,-0.9718763,1
1.9446325,2.7699876,7
-1.5491999,0.5121955,6
4.1809473,1.7257653,9
-4.9944444,-1.5003567,3
-4.6844645,1.11718,2
8.595659,-0.33557513,8
-2.3295314,2.6515336,6
-3.1336052,-0.21313287,3
-1.4112188,0.7942011,4
-4.5273514,-0.79012346,4
-4.0333548,0.1240857,5
-0.63041234,0.021699408,6
-3.9989033,1.0157287,5
-7.575878,-0.9510036,3
-0.86445546,-3.2938988,0
-2.1904192,0.76625586,6
-2.7184644,-1.9886318,5
4.793781,-3.7660387,8
8.614081,5.697568,1
4.489781,-12.151223,0
3.745403,3.6934261,1
7.506339,-2.6654828,1
-4.417395,-1.0972877,2
6.688307,-0.67098904,9
-2.1811087,2.4099195,6
-2.4706237,-11.305157,2
3.8233771,2.758562,1
-3.981225,1.1242521,5
-3.0016484,-0.36535034,6
7.184943,10.3429785,9
9.290985,-7.7307696,8
-2.9614484,-2.383738,2
1.0250174,1.4148148,6
-4.8409343,-0.69529617,2
-5.2997894,4.351607,7
-3.3937993,-0.24318466,3
0.9006006,1.8329947,6
14.19118,-5.4170966,8
-4.6885767,-0.10816002,5
-1.3447481,-0.7256889,9
-1.7971987,-0.5335982,6
1.3479415,-0.5338161,8
-2.959487,1.9605601,7
-6.3521624,2.7510743,7
-6.5522976,-0.03293451,7
6.050988,-0.46319586,8
11.4560375,4.8725605,9
7.5834484,2.6932452,9
-0.9876008,3.3222225,9
-2.126694,-0.45125258,4
3.7049267,0.045578964,1
-5.874269,0.40380007,2
6.5194864,-4.584273,8
-3.417341,2.3379772,6
-0.12627923,-0.07277338,3
-0.6065923,1.6925249,4
-3.1283762,-0.38220856,4
-3.5200334,-0.18503399,2
1.8259306,5.310644,9
2.8099847,5.6337986,9
-4.723157,0.4587816,6
0.9943017,1.1962522,6
-3.3944237,-2.3018258,4
-3.7316751,-1.5438777,2
7.049307,3.0308354,9
-3.0985112,-0.14331678,2
-2.8019142,2.0130377,7
-4.158325,-0.7265138,4
-1.7461575,-0.5332011,0
6.904159,0.80296296,8
-3.6762636,0.6404628,2
5.5266323,3.8106165,1
-4.503899,-1.5406011,6
-4.320505,2.098855,2
-2.2685094,3.8953583,6
0.80823344,-5.8545184,8
2.453154,-0.5751929,4
-2.3464613,-0.62920064,4
4.8980746,-6.7827477,0
14.284243,-4.938062,0
-2.1706154,-0.8556331,3
-2.0190418,-4.1172376,8
-1.9818372,2.3339808,2
9.970597,12.171253,1
-2.0109167,-2.1673794,3
-4.8110223,-0.2666406,4
4.461702,2.9305305,1
6.834879,4.600205,9
6.336177,3.3938098,1
18.89017,22.880371,9
-3.876419,0.7027166,7
-5.7502546,-0.046095423,3
-3.9237828,-1.2290733,4
-6.9760847,-1.2432157,5
-3.6326203,-0.891087,2
1.1067638,0.59478575,6
-4.3068805,2.4900632,7
-3.499172,-1.2985721,6
2.2290552,-2.0913694,8
5.374965,-8.235243,8
-3.8790617,0.17353822,7
-4.332876,-1.1914164,2
-2.9483845,0.9855368,5
0.6449426,-0.035403956,1
7.707743,0.9292303,1
-2.925677,1.4549686,7
-2.899458,0.25231585,4
3.2269938,2.9061656,3
-0.19294086,-1.4773291,8
-3.334471,3.2236757,3
-2.0928848,0.9399628,6
-1.259856,0.10921035,7
-3.2106154,0.9144103,5
-5.4761496,0.8349864,5
-2.2558749,3.4730256,6
-2.9599395,-1.813087,6
-3.4133742,0.21066903,6
-3.522398,-0.83748895,6
-4.262582,-0.51032335,2
-3.7258577,0.4399982,4
-2.7465055,3.0847528,2
-4.0571966,-0.30724657,5
2.2380517,1.4787451,1
2.459388,8.889934,9
10.474632,-10.447393,8
-6.3940387,-0.97885007,5
-1.303818,-1.1044348,9
-3.2642794,-0.056436084,3
-2.3145523,-0.51596016,3
2.8047948,2.588512,8
2.7452607,0.7707827,9
-1.4544628,6.8179646,1
-0.0006762602,-2.4972525,8
-2.3717446,0.1938432,4
8.071976,-3.840682,8
-4.5243115,0.7067146,4
3.3857937,1.0759244,4
2.7195783,-7.4022455,0
6.5981507,-1.3023261,1
-5.098717,0.35596997,5
-4.0517616,-1.2794925,4
-2.1387143,-0.25579292,5
7.1324077,-4.9923925,8
11.014499,8.430366,9
8.309937,-1.121767,8
3.3628454,-0.48411855,8
-3.9802055,0.22850363,4
-2.8911428,1.9507513,5
-2.6536393,0.23121999,4
2.8976285,4.2109,9
